country,region,year_start,crop,predicted_yield_t_ha,rank_within_region_year
Australia,Tasmania,2008,Canola,1.4896163269162448,4.0
Australia,Tasmania,2008,Oats,1.9628400471080696,3.0
Australia,Tasmania,2008,Wheat,3.794657835111467,1.0
Australia,Tasmania,2009,Barley,3.226732767589062,2.0
Australia,Tasmania,2009,Canola,1.6778620610598223,4.0
Australia,Tasmania,2009,Oats,2.091704650076072,3.0
Australia,Tasmania,2009,Wheat,3.9301279053302167,1.0
Australia,Tasmania,2010,Barley,3.5151726679997344,2.0
Australia,Tasmania,2010,Canola,1.8931659123787086,4.0
Australia,Tasmania,2010,Oats,2.23559102957494,3.0
Australia,Tasmania,2010,Wheat,4.284226685923915,1.0
Australia,Tasmania,2011,Barley,3.6213176926813873,2.0
Australia,Tasmania,2011,Canola,1.8299094431306082,4.0
Australia,Tasmania,2011,Oats,2.4038185609208353,3.0
Australia,Tasmania,2011,Wheat,4.519535799589375,1.0
Australia,Tasmania,2012,Barley,3.2624762997755177,2.0
Australia,Tasmania,2012,Canola,1.63241263812867,4.0
Australia,Tasmania,2012,Oats,2.092780888399312,3.0
Australia,Tasmania,2012,Wheat,4.025749040639616,1.0
Australia,Tasmania,2013,Barley,4.066926125754352,2.0
Australia,Tasmania,2013,Canola,2.5321698142465126,4.0
Australia,Tasmania,2013,Oats,2.9399411961077524,3.0
Australia,Tasmania,2013,Wheat,4.776638388510535,1.0
Australia,Tasmania,2014,Barley,3.526401559645569,2.0
Australia,Tasmania,2014,Canola,1.8944908409662349,4.0
Australia,Tasmania,2014,Oats,2.3859158293518608,3.0
Australia,Tasmania,2014,Wheat,4.413817735428664,1.0
Australia,Tasmania,2015,Barley,3.131362470582041,2.0
Australia,Tasmania,2015,Canola,1.7571860597801932,4.0
Australia,Tasmania,2015,Oats,2.2695679542503866,3.0
Australia,Tasmania,2015,Wheat,3.8849880409152986,1.0
Australia,Tasmania,2016,Barley,4.251919133905463,2.0
Australia,Tasmania,2016,Canola,2.746575068782957,4.0
Australia,Tasmania,2016,Oats,3.3049778401875667,3.0
Australia,Tasmania,2016,Wheat,4.8919541324454,1.0
Australia,Tasmania,2017,Barley,3.4068504160756268,2.0
Australia,Tasmania,2017,Canola,1.9067546495935412,4.0
Australia,Tasmania,2017,Oats,2.3448794807994444,3.0
Australia,Tasmania,2017,Wheat,4.298182463513043,1.0
Australia,Tasmania,2018,Barley,2.7347582258901726,2.0
Australia,Tasmania,2018,Canola,1.1400481232271171,4.0
Australia,Tasmania,2018,Oats,1.6284758413459117,3.0
Australia,Tasmania,2018,Wheat,3.5788427760085106,1.0
Australia,Tasmania,2019,Barley,3.3728632368407583,2.0
Australia,Tasmania,2019,Canola,1.7587081324867078,4.0
Australia,Tasmania,2019,Oats,2.2148225511632056,3.0
Australia,Tasmania,2019,Wheat,4.235397319454726,1.0
Australia,Tasmania,2020,Barley,3.580360461544629,2.0
Australia,Tasmania,2020,Canola,2.0299421808038183,4.0
Australia,Tasmania,2020,Oats,2.4603124266886587,3.0
Australia,Tasmania,2020,Wheat,4.409945332418634,1.0
Australia,Tasmania,2021,Barley,4.192159273601654,2.0
Australia,Tasmania,2021,Canola,2.467056166300602,4.0
Australia,Tasmania,2021,Oats,3.024474477626927,3.0
Australia,Tasmania,2021,Wheat,4.978544619096936,1.0
Australia,Victoria,1989,Barley,2.0084912370704977,2.0
Australia,Victoria,1989,Canola,1.1614325458404005,4.0
Australia,Victoria,1989,Oats,1.6181493850901834,3.0
Australia,Victoria,1989,Wheat,2.164480561723506,1.0
Australia,Victoria,1990,Barley,1.4517308099198785,2.0
Australia,Victoria,1990,Canola,0.8146025518812218,4.0
Australia,Victoria,1990,Oats,1.2896317163022228,3.0
Australia,Victoria,1990,Wheat,1.584030398395199,1.0
Australia,Victoria,1991,Barley,1.7575617997062263,2.0
Australia,Victoria,1991,Canola,1.1545912560226248,4.0
Australia,Victoria,1991,Oats,1.4919418324309344,3.0
Australia,Victoria,1991,Wheat,1.7752967992671624,1.0
Australia,Victoria,1992,Barley,2.14724911947606,2.0
Australia,Victoria,1992,Canola,1.3616531732130899,4.0
Australia,Victoria,1992,Oats,1.685797905113246,3.0
Australia,Victoria,1992,Wheat,2.3771106059985394,1.0
Australia,Victoria,1993,Barley,2.2308006832837703,2.0
Australia,Victoria,1993,Canola,1.4796628380878458,4.0
Australia,Victoria,1993,Oats,1.9243203172054597,3.0
Australia,Victoria,1993,Wheat,2.4463353075578667,1.0
Australia,Victoria,1994,Barley,1.029763012461681,2.0
Australia,Victoria,1994,Canola,0.7204701332772203,4.0
Australia,Victoria,1994,Oats,1.1114268090527322,1.0
Australia,Victoria,1994,Wheat,0.9578941960427496,3.0
Australia,Victoria,1995,Barley,2.300539275835254,2.0
Australia,Victoria,1995,Canola,1.4553780684426585,4.0
Australia,Victoria,1995,Oats,1.9388200236829929,3.0
Australia,Victoria,1995,Wheat,2.312904150776829,1.0
Australia,Victoria,1996,Barley,2.1815093465096638,2.0
Australia,Victoria,1996,Canola,1.4889636078213297,4.0
Australia,Victoria,1996,Oats,1.760098063352676,3.0
Australia,Victoria,1996,Wheat,2.2969314093806394,1.0
Australia,Victoria,1997,Barley,1.5138305228142361,2.0
Australia,Victoria,1997,Canola,1.2096030285108956,4.0
Australia,Victoria,1997,Oats,1.353752183856264,3.0
Australia,Victoria,1997,Wheat,1.6231165965358387,1.0
Australia,Victoria,1998,Barley,1.9599190198511873,2.0
Australia,Victoria,1998,Canola,1.3832124934906231,4.0
Australia,Victoria,1998,Oats,1.9698078148308624,1.0
Australia,Victoria,1998,Wheat,1.877899870238305,3.0
Australia,Victoria,1999,Barley,2.1007836598212775,2.0
Australia,Victoria,1999,Canola,1.42948702080288,4.0
Australia,Victoria,1999,Oats,1.9620902893660788,3.0
Australia,Victoria,1999,Wheat,2.1423772508641683,1.0
Australia,Victoria,2000,Barley,2.700015591254898,1.0
Australia,Victoria,2000,Canola,1.7816223146535544,4.0
Australia,Victoria,2000,Oats,2.2492590973883315,3.0
Australia,Victoria,2000,Wheat,2.6531383924704848,2.0
Australia,Victoria,2001,Barley,2.3201083066356736,2.0
Australia,Victoria,2001,Canola,1.5045013832697915,4.0
Australia,Victoria,2001,Oats,2.271065882583361,3.0
Australia,Victoria,2001,Wheat,2.320848204090855,1.0
Australia,Victoria,2002,Barley,1.0136890779029932,3.0
Australia,Victoria,2002,Canola,0.6167382071631669,4.0
Australia,Victoria,2002,Oats,1.0496375141834566,1.0
Australia,Victoria,2002,Wheat,1.0312711539214967,2.0
Australia,Victoria,2003,Barley,2.523083508386681,2.0
Australia,Victoria,2003,Canola,1.770696680024139,4.0
Australia,Victoria,2003,Oats,2.243105745231789,3.0
Australia,Victoria,2003,Wheat,2.538953007748286,1.0
Australia,Victoria,2004,Barley,1.5391949932013467,3.0
Australia,Victoria,2004,Canola,0.8304620371062825,4.0
Australia,Victoria,2004,Oats,1.606174471584078,1.0
Australia,Victoria,2004,Wheat,1.5549632919424166,2.0
Australia,Victoria,2005,Barley,2.1982771736702302,2.0
Australia,Victoria,2005,Canola,1.4968119483517657,4.0
Australia,Victoria,2005,Oats,2.1036680232035545,3.0
Australia,Victoria,2005,Wheat,2.2918300417238697,1.0
Australia,Victoria,2006,Barley,0.7920604791349857,1.0
Australia,Victoria,2006,Canola,0.27437707209165957,4.0
Australia,Victoria,2006,Oats,0.5562842212496639,3.0
Australia,Victoria,2006,Wheat,0.7081564603807633,2.0
Australia,Victoria,2007,Barley,1.5268518266720597,1.0
Australia,Victoria,2007,Canola,0.9388965691463339,4.0
Australia,Victoria,2007,Oats,1.284865028076033,3.0
Australia,Victoria,2007,Wheat,1.4145620513639952,2.0
Australia,Victoria,2008,Barley,1.5811426850031762,1.0
Australia,Victoria,2008,Canola,0.9061617126644222,4.0
Australia,Victoria,2008,Oats,1.356201183497394,3.0
Australia,Victoria,2008,Wheat,1.5617610393518302,2.0
Australia,Victoria,2009,Barley,1.8984711260485108,1.0
Australia,Victoria,2009,Canola,1.231192458408778,4.0
Australia,Victoria,2009,Oats,1.7682066065436306,3.0
Australia,Victoria,2009,Wheat,1.8811255012392307,2.0
Australia,Victoria,2010,Barley,2.4339311558785797,2.0
Australia,Victoria,2010,Canola,1.4650069586217034,4.0
Australia,Victoria,2010,Oats,1.6827504940278493,3.0
Australia,Victoria,2010,Wheat,2.5543323473093533,1.0
Australia,Victoria,2011,Barley,2.331427481452039,1.0
Australia,Victoria,2011,Canola,1.4351521509113874,4.0
Australia,Victoria,2011,Oats,1.9589133815034294,3.0
Australia,Victoria,2011,Wheat,2.20560984505737,2.0
Australia,Victoria,2012,Barley,2.247340864805179,1.0
Australia,Victoria,2012,Canola,1.440955278704887,4.0
Australia,Victoria,2012,Oats,2.0237391570157195,3.0
Australia,Victoria,2012,Wheat,2.075691970534206,2.0
Australia,Victoria,2013,Barley,2.2736463913285654,1.0
Australia,Victoria,2013,Canola,1.458139079711835,4.0
Australia,Victoria,2013,Oats,2.0746414049888617,3.0
Australia,Victoria,2013,Wheat,2.1905617912543542,2.0
Australia,Victoria,2014,Barley,1.5746239414961227,3.0
Australia,Victoria,2014,Canola,0.9956925525592057,4.0
Australia,Victoria,2014,Oats,1.5912783220648772,1.0
Australia,Victoria,2014,Wheat,1.5879053573683024,2.0
Australia,Victoria,2015,Barley,1.376669027481438,2.0
Australia,Victoria,2015,Canola,0.8237665454319223,4.0
Australia,Victoria,2015,Oats,1.316177296990986,3.0
Australia,Victoria,2015,Wheat,1.503133660596797,1.0
Australia,Victoria,2016,Barley,3.53436118572466,1.0
Australia,Victoria,2016,Canola,2.2947548747905238,4.0
Australia,Victoria,2016,Oats,2.704643951487731,3.0
Australia,Victoria,2016,Wheat,3.52058172881694,2.0
Australia,Victoria,2017,Barley,1.8806259658710143,1.0
Australia,Victoria,2017,Canola,1.12677817091727,4.0
Australia,Victoria,2017,Oats,1.6347454380417765,3.0
Australia,Victoria,2017,Wheat,1.7925225792825945,2.0
Australia,Victoria,2018,Barley,2.1169399048158017,1.0
Australia,Victoria,2018,Canola,1.326454699278474,4.0
Australia,Victoria,2018,Oats,2.037093170336915,2.0
Australia,Victoria,2018,Wheat,1.989915937397645,3.0
Australia,Victoria,2019,Barley,1.975905836652068,3.0
Australia,Victoria,2019,Canola,1.3352588658059248,4.0
Australia,Victoria,2019,Oats,1.9862088670793818,2.0
Australia,Victoria,2019,Wheat,2.0184989481517475,1.0
Australia,Victoria,2020,Barley,1.7984854934763017,2.0
Australia,Victoria,2020,Canola,0.9144216425695015,4.0
Australia,Victoria,2020,Oats,1.506895510813324,3.0
Australia,Victoria,2020,Wheat,1.8492572310717035,1.0
Australia,Victoria,2021,Barley,2.6141728985694384,2.0
Australia,Victoria,2021,Canola,1.8022746132477392,4.0
Australia,Victoria,2021,Oats,2.2617492725659387,3.0
Australia,Victoria,2021,Wheat,2.6591051715737626,1.0
Australia,Western Australia,1989,Barley,1.567444978811974,1.0
Australia,Western Australia,1989,Canola,0.8904204874239763,4.0
Australia,Western Australia,1989,Oats,1.5143505995624527,2.0
Australia,Western Australia,1989,Wheat,1.3702651769071583,3.0
Australia,Western Australia,1990,Barley,1.537458637299279,2.0
Australia,Western Australia,1990,Canola,0.9346750204640614,4.0
Australia,Western Australia,1990,Oats,1.5902060463857242,1.0
Australia,Western Australia,1990,Wheat,1.4136636570815098,3.0
Australia,Western Australia,1991,Barley,1.6706133030347088,1.0
Australia,Western Australia,1991,Canola,0.8370605749060431,4.0
Australia,Western Australia,1991,Oats,1.6492239671153432,2.0
Australia,Western Australia,1991,Wheat,1.480793217957194,3.0
Australia,Western Australia,1992,Barley,1.7039209425826503,2.0
Australia,Western Australia,1992,Canola,1.0401670886004821,4.0
Australia,Western Australia,1992,Oats,1.7930364207530813,1.0
Australia,Western Australia,1992,Wheat,1.6274313473655486,3.0
Australia,Western Australia,1993,Barley,1.8389508747765368,1.0
Australia,Western Australia,1993,Canola,1.2348978518208844,4.0
Australia,Western Australia,1993,Oats,1.7892959463679772,2.0
Australia,Western Australia,1993,Wheat,1.746485586553722,3.0
Australia,Western Australia,1994,Barley,1.634299668691727,2.0
Australia,Western Australia,1994,Canola,0.9862932890447055,4.0
Australia,Western Australia,1994,Oats,1.6773569318203436,1.0
Australia,Western Australia,1994,Wheat,1.380751973234595,3.0
Australia,Western Australia,1995,Barley,1.8896431525688253,1.0
Australia,Western Australia,1995,Canola,1.255233065036586,4.0
Australia,Western Australia,1995,Oats,1.8540481600900174,2.0
Australia,Western Australia,1995,Wheat,1.7406367257448603,3.0
Australia,Western Australia,1996,Barley,1.7327413094980755,2.0
Australia,Western Australia,1996,Canola,1.0703889265585116,4.0
Australia,Western Australia,1996,Oats,1.8250364986727015,1.0
Australia,Western Australia,1996,Wheat,1.6735871645101985,3.0
Australia,Western Australia,1997,Barley,1.9309223146122176,2.0
Australia,Western Australia,1997,Canola,1.2625769602427463,4.0
Australia,Western Australia,1997,Oats,1.9839560930768598,1.0
Australia,Western Australia,1997,Wheat,1.6856442361274577,3.0
Australia,Western Australia,1998,Barley,1.879731955780852,2.0
Australia,Western Australia,1998,Canola,1.0965343430947927,4.0
Australia,Western Australia,1998,Oats,1.8888171379519159,1.0
Australia,Western Australia,1998,Wheat,1.8014031287569536,3.0
Australia,Western Australia,1999,Barley,2.0751003445447616,1.0
Australia,Western Australia,1999,Canola,1.335923160253939,4.0
Australia,Western Australia,1999,Oats,1.9971739333305685,2.0
Australia,Western Australia,1999,Wheat,1.8439371733043715,3.0
Australia,Western Australia,2000,Barley,1.4058922306784443,1.0
Australia,Western Australia,2000,Canola,0.7182952306095072,4.0
Australia,Western Australia,2000,Oats,1.3119218286135308,2.0
Australia,Western Australia,2000,Wheat,1.2254726983824527,3.0
Australia,Western Australia,2001,Barley,1.9845447003018293,1.0
Australia,Western Australia,2001,Canola,1.1934544388592578,4.0
Australia,Western Australia,2001,Oats,1.9845274229275833,2.0
Australia,Western Australia,2001,Wheat,1.749648943206598,3.0
Australia,Western Australia,2002,Barley,1.3418063300424008,2.0
Australia,Western Australia,2002,Canola,0.6427507324778322,4.0
Australia,Western Australia,2002,Oats,1.4828117741541877,1.0
Australia,Western Australia,2002,Wheat,1.0479291613741517,3.0
Australia,Western Australia,2003,Barley,2.2776561258836736,1.0
Australia,Western Australia,2003,Canola,1.5665383464755966,4.0
Australia,Western Australia,2003,Oats,2.200374051672193,2.0
Australia,Western Australia,2003,Wheat,2.099564825117993,3.0
Australia,Western Australia,2004,Barley,1.8973302299097454,2.0
Australia,Western Australia,2004,Canola,1.2099836775342714,4.0
Australia,Western Australia,2004,Oats,1.9088759261115278,1.0
Australia,Western Australia,2004,Wheat,1.7416069985246543,3.0
Australia,Western Australia,2005,Barley,2.1109564124111744,1.0
Australia,Western Australia,2005,Canola,1.4813270267107457,4.0
Australia,Western Australia,2005,Oats,2.0789898931279245,2.0
Australia,Western Australia,2005,Wheat,1.9961753875845145,3.0
Australia,Western Australia,2006,Barley,1.5958338841109152,2.0
Australia,Western Australia,2006,Canola,0.933669272561669,4.0
Australia,Western Australia,2006,Oats,1.6074268106752483,1.0
Australia,Western Australia,2006,Wheat,1.2503535133659074,3.0
Australia,Western Australia,2007,Barley,1.907628750585931,2.0
Australia,Western Australia,2007,Canola,1.1284320982524658,4.0
Australia,Western Australia,2007,Oats,1.9878381533469212,1.0
Australia,Western Australia,2007,Wheat,1.6017800935258057,3.0
Australia,Western Australia,2008,Barley,1.9873339868982547,1.0
Australia,Western Australia,2008,Canola,1.2047201637507459,4.0
Australia,Western Australia,2008,Oats,1.9460831027315628,2.0
Australia,Western Australia,2008,Wheat,1.778856606573558,3.0
Australia,Western Australia,2009,Barley,1.8122578901486321,1.0
Australia,Western Australia,2009,Canola,1.0472447093673816,4.0
Australia,Western Australia,2009,Oats,1.7937093880847006,2.0
Australia,Western Australia,2009,Wheat,1.668243902501067,3.0
Australia,Western Australia,2010,Barley,1.3136993407960131,1.0
Australia,Western Australia,2010,Canola,0.6543013753204159,4.0
Australia,Western Australia,2010,Oats,1.2021658704290183,2.0
Australia,Western Australia,2010,Wheat,1.0495192615586078,3.0
Australia,Western Australia,2011,Barley,2.2330097950728733,1.0
Australia,Western Australia,2011,Canola,1.460303535691647,4.0
Australia,Western Australia,2011,Oats,2.133782292490453,2.0
Australia,Western Australia,2011,Wheat,2.0958414072566733,3.0
Australia,Western Australia,2012,Barley,1.8187041468554948,2.0
Australia,Western Australia,2012,Canola,1.0896715214239212,4.0
Australia,Western Australia,2012,Oats,1.8437378124217891,1.0
Australia,Western Australia,2012,Wheat,1.4896364337373904,3.0
Australia,Western Australia,2013,Barley,2.564422706587746,1.0
Australia,Western Australia,2013,Canola,1.5185664368676173,4.0
Australia,Western Australia,2013,Oats,2.4137886296692708,2.0
Australia,Western Australia,2013,Wheat,2.281844204406111,3.0
Australia,Western Australia,2014,Barley,2.2726352425956042,1.0
Australia,Western Australia,2014,Canola,1.3586356356277636,4.0
Australia,Western Australia,2014,Oats,2.2105287854326887,2.0
Australia,Western Australia,2014,Wheat,1.9757065520792336,3.0
Australia,Western Australia,2015,Barley,2.2125312982234933,1.0
Australia,Western Australia,2015,Canola,1.2725229534321334,4.0
Australia,Western Australia,2015,Oats,2.003633969235765,2.0
Australia,Western Australia,2015,Wheat,1.9457113186059372,3.0
Australia,Western Australia,2016,Barley,2.1113132991537977,1.0
Australia,Western Australia,2016,Canola,1.3812959201345405,4.0
Australia,Western Australia,2016,Oats,2.0366107593030156,2.0
Australia,Western Australia,2016,Wheat,1.777695363372932,3.0
Australia,Western Australia,2017,Barley,2.02461287914387,1.0
Australia,Western Australia,2017,Canola,1.270620507534071,4.0
Australia,Western Australia,2017,Oats,1.9496189617249478,2.0
Australia,Western Australia,2017,Wheat,1.7186380396877057,3.0
Australia,Western Australia,2018,Barley,2.444951223726914,1.0
Australia,Western Australia,2018,Canola,1.5885998344218752,4.0
Australia,Western Australia,2018,Oats,2.3313669699773323,2.0
Australia,Western Australia,2018,Wheat,2.105079416457416,3.0
Australia,Western Australia,2019,Barley,2.297794234602521,1.0
Australia,Western Australia,2019,Canola,1.4440283730328944,4.0
Australia,Western Australia,2019,Oats,2.242146666573662,2.0
Australia,Western Australia,2019,Wheat,2.055572583854361,3.0
Australia,Western Australia,2020,Barley,2.251264802010791,1.0
Australia,Western Australia,2020,Canola,1.397485128130011,4.0
Australia,Western Australia,2020,Oats,2.131110333300928,2.0
Australia,Western Australia,2020,Wheat,1.9853573969857579,3.0
Australia,Western Australia,2021,Barley,2.7544030712337735,2.0
Australia,Western Australia,2021,Canola,2.060620863065006,4.0
Australia,Western Australia,2021,Oats,2.7551319508902887,1.0
Australia,Western Australia,2021,Wheat,2.5155213728882284,3.0
