country,region,year_start,crop,predicted_yield_t_ha,rank_within_region_year
Australia,Tasmania,2008,Canola,1.397802090428804,4.0
Australia,Tasmania,2008,Oats,1.857554075314881,3.0
Australia,Tasmania,2008,Wheat,4.0304863533041635,1.0
Australia,Tasmania,2009,Barley,3.1574390141453534,2.0
Australia,Tasmania,2009,Canola,1.7080415052072873,4.0
Australia,Tasmania,2009,Oats,2.175904885098176,3.0
Australia,Tasmania,2009,Wheat,4.152889211725895,1.0
Australia,Tasmania,2010,Barley,3.090375499864547,2.0
Australia,Tasmania,2010,Canola,1.6053374903976247,4.0
Australia,Tasmania,2010,Oats,2.155019323873417,3.0
Australia,Tasmania,2010,Wheat,4.185273438667458,1.0
Australia,Tasmania,2011,Barley,3.42274969187733,2.0
Australia,Tasmania,2011,Canola,1.877829410511179,4.0
Australia,Tasmania,2011,Oats,2.477864788872713,3.0
Australia,Tasmania,2011,Wheat,4.615771127697295,1.0
Australia,Tasmania,2012,Barley,3.461160763507989,2.0
Australia,Tasmania,2012,Canola,1.803157719900999,4.0
Australia,Tasmania,2012,Oats,2.3676612826395567,3.0
Australia,Tasmania,2012,Wheat,4.545278076569284,1.0
Australia,Tasmania,2013,Barley,4.238474560771404,2.0
Australia,Tasmania,2013,Canola,2.3956848550951833,4.0
Australia,Tasmania,2013,Oats,3.1154615549298583,3.0
Australia,Tasmania,2013,Wheat,5.248548623391982,1.0
Australia,Tasmania,2014,Barley,3.4826566334429545,2.0
Australia,Tasmania,2014,Canola,1.8825039510515347,4.0
Australia,Tasmania,2014,Oats,2.451744135681423,3.0
Australia,Tasmania,2014,Wheat,4.660307978828863,1.0
Australia,Tasmania,2015,Barley,3.4127329794896273,2.0
Australia,Tasmania,2015,Canola,2.103484764841324,4.0
Australia,Tasmania,2015,Oats,2.584744509776369,3.0
Australia,Tasmania,2015,Wheat,4.575752698481972,1.0
Australia,Tasmania,2016,Barley,3.761644039642033,2.0
Australia,Tasmania,2016,Canola,2.0747093998757857,4.0
Australia,Tasmania,2016,Oats,2.565394373486558,3.0
Australia,Tasmania,2016,Wheat,4.619777323265275,1.0
Australia,Tasmania,2017,Barley,3.4254102625963,2.0
Australia,Tasmania,2017,Canola,1.9517360583545775,4.0
Australia,Tasmania,2017,Oats,2.401711031505216,3.0
Australia,Tasmania,2017,Wheat,4.359297411555957,1.0
Australia,Tasmania,2018,Barley,3.273720526566854,2.0
Australia,Tasmania,2018,Canola,1.8901301067385967,4.0
Australia,Tasmania,2018,Oats,2.404697937634694,3.0
Australia,Tasmania,2018,Wheat,4.329566820747431,1.0
Australia,Tasmania,2019,Barley,3.2419528937763267,2.0
Australia,Tasmania,2019,Canola,1.7958487346377825,4.0
Australia,Tasmania,2019,Oats,2.288115115819426,3.0
Australia,Tasmania,2019,Wheat,4.3623871512042,1.0
Australia,Tasmania,2020,Barley,3.7505368511988735,2.0
Australia,Tasmania,2020,Canola,2.056226820853306,4.0
Australia,Tasmania,2020,Oats,2.644177340742905,3.0
Australia,Tasmania,2020,Wheat,4.675928621381764,1.0
Australia,Tasmania,2021,Barley,4.239335007133777,2.0
Australia,Tasmania,2021,Canola,2.508940551624729,4.0
Australia,Tasmania,2021,Oats,3.0846169209616514,3.0
Australia,Tasmania,2021,Wheat,5.231213645856375,1.0
Australia,Victoria,1989,Barley,1.7688769822920714,3.0
Australia,Victoria,1989,Canola,1.3065152020055428,4.0
Australia,Victoria,1989,Oats,1.8186298321496928,2.0
Australia,Victoria,1989,Wheat,2.0138507962377554,1.0
Australia,Victoria,1990,Barley,1.4083240800698449,3.0
Australia,Victoria,1990,Canola,1.1857032583020126,4.0
Australia,Victoria,1990,Oats,1.722906255504896,1.0
Australia,Victoria,1990,Wheat,1.5607508611884477,2.0
Australia,Victoria,1991,Barley,1.7544104684514066,3.0
Australia,Victoria,1991,Canola,1.226670923005428,4.0
Australia,Victoria,1991,Oats,1.888508509561583,1.0
Australia,Victoria,1991,Wheat,1.7568664550549862,2.0
Australia,Victoria,1992,Barley,2.1171276988270336,2.0
Australia,Victoria,1992,Canola,1.147069902670235,4.0
Australia,Victoria,1992,Oats,1.9745707401492192,3.0
Australia,Victoria,1992,Wheat,2.6881529040646654,1.0
Australia,Victoria,1993,Barley,2.1132125796744514,3.0
Australia,Victoria,1993,Canola,1.5211792576669705,4.0
Australia,Victoria,1993,Oats,2.1989587871602136,2.0
Australia,Victoria,1993,Wheat,2.2515021710005607,1.0
Australia,Victoria,1994,Barley,0.9147764824811082,3.0
Australia,Victoria,1994,Canola,0.7165848654186653,4.0
Australia,Victoria,1994,Oats,1.2426587699656186,1.0
Australia,Victoria,1994,Wheat,1.224373052006984,2.0
Australia,Victoria,1995,Barley,2.1275969116873994,2.0
Australia,Victoria,1995,Canola,1.579778559093074,4.0
Australia,Victoria,1995,Oats,2.0739585460546084,3.0
Australia,Victoria,1995,Wheat,2.259567455640377,1.0
Australia,Victoria,1996,Barley,1.9004465451410901,3.0
Australia,Victoria,1996,Canola,1.0907270177094763,4.0
Australia,Victoria,1996,Oats,1.95904004125248,2.0
Australia,Victoria,1996,Wheat,1.996918119393876,1.0
Australia,Victoria,1997,Barley,1.7410119719023527,3.0
Australia,Victoria,1997,Canola,1.0725104656778712,4.0
Australia,Victoria,1997,Oats,1.871415557265232,1.0
Australia,Victoria,1997,Wheat,1.8483796676211801,2.0
Australia,Victoria,1998,Barley,1.6839752526504457,3.0
Australia,Victoria,1998,Canola,1.2242636755257803,4.0
Australia,Victoria,1998,Oats,2.0139728844601126,1.0
Australia,Victoria,1998,Wheat,1.7176298684709508,2.0
Australia,Victoria,1999,Barley,2.0056786503025723,3.0
Australia,Victoria,1999,Canola,1.4288896951095404,4.0
Australia,Victoria,1999,Oats,2.0897577464862573,2.0
Australia,Victoria,1999,Wheat,2.099891493531988,1.0
Australia,Victoria,2000,Barley,2.401649268606983,3.0
Australia,Victoria,2000,Canola,1.4756707661578519,4.0
Australia,Victoria,2000,Oats,2.515596681074331,2.0
Australia,Victoria,2000,Wheat,2.7340748708381373,1.0
Australia,Victoria,2001,Barley,2.2178415480999343,3.0
Australia,Victoria,2001,Canola,1.5407212270906308,4.0
Australia,Victoria,2001,Oats,2.264452797801788,2.0
Australia,Victoria,2001,Wheat,2.3674606040323676,1.0
Australia,Victoria,2002,Barley,0.8575456775000996,3.0
Australia,Victoria,2002,Canola,0.5926802371864641,4.0
Australia,Victoria,2002,Oats,1.1496427658249706,1.0
Australia,Victoria,2002,Wheat,0.9417961301022326,2.0
Australia,Victoria,2003,Barley,2.5012890745061847,2.0
Australia,Victoria,2003,Canola,1.657463695335983,4.0
Australia,Victoria,2003,Oats,2.528209585191771,1.0
Australia,Victoria,2003,Wheat,2.3589863939502034,3.0
Australia,Victoria,2004,Barley,1.209381529411675,3.0
Australia,Victoria,2004,Canola,1.0205965051638874,4.0
Australia,Victoria,2004,Oats,1.585307734226575,1.0
Australia,Victoria,2004,Wheat,1.4753333283770087,2.0
Australia,Victoria,2005,Barley,2.254315607938312,1.0
Australia,Victoria,2005,Canola,1.3769512932230918,4.0
Australia,Victoria,2005,Oats,2.0911431113131966,3.0
Australia,Victoria,2005,Wheat,2.1807534558525896,2.0
Australia,Victoria,2006,Barley,0.6296231128154406,3.0
Australia,Victoria,2006,Canola,0.19060007596276307,4.0
Australia,Victoria,2006,Oats,0.7568708077873898,2.0
Australia,Victoria,2006,Wheat,0.8692729534894492,1.0
Australia,Victoria,2007,Barley,1.2258569735657183,3.0
Australia,Victoria,2007,Canola,0.9595725205525556,4.0
Australia,Victoria,2007,Oats,1.4586817223990558,1.0
Australia,Victoria,2007,Wheat,1.3503904163364655,2.0
Australia,Victoria,2008,Barley,1.3582500334727587,1.0
Australia,Victoria,2008,Canola,0.8412268770598583,4.0
Australia,Victoria,2008,Oats,1.2704853639338252,2.0
Australia,Victoria,2008,Wheat,1.2430065455198571,3.0
Australia,Victoria,2009,Barley,1.8411588004612232,3.0
Australia,Victoria,2009,Canola,1.40591399442464,4.0
Australia,Victoria,2009,Oats,1.9483986122954366,1.0
Australia,Victoria,2009,Wheat,1.903156587004644,2.0
Australia,Victoria,2010,Barley,2.3575651828103785,2.0
Australia,Victoria,2010,Canola,1.4757774920903994,4.0
Australia,Victoria,2010,Oats,2.1992065981514544,3.0
Australia,Victoria,2010,Wheat,2.619544467455565,1.0
Australia,Victoria,2011,Barley,2.42082843246673,1.0
Australia,Victoria,2011,Canola,1.4601482696588286,4.0
Australia,Victoria,2011,Oats,2.2990271504852813,2.0
Australia,Victoria,2011,Wheat,2.2706420733770165,3.0
Australia,Victoria,2012,Barley,2.0883807263473275,1.0
Australia,Victoria,2012,Canola,1.4811176766864136,4.0
Australia,Victoria,2012,Oats,2.086481218332751,2.0
Australia,Victoria,2012,Wheat,1.9676141641389289,3.0
Australia,Victoria,2013,Barley,2.258105090602726,1.0
Australia,Victoria,2013,Canola,1.397810332034412,4.0
Australia,Victoria,2013,Oats,2.1472445126422928,3.0
Australia,Victoria,2013,Wheat,2.2512543639436435,2.0
Australia,Victoria,2014,Barley,1.4362444575585986,3.0
Australia,Victoria,2014,Canola,1.1215452077414787,4.0
Australia,Victoria,2014,Oats,1.5195676838656353,2.0
Australia,Victoria,2014,Wheat,1.5328719262442139,1.0
Australia,Victoria,2015,Barley,1.341829114242111,2.0
Australia,Victoria,2015,Canola,0.969401967055552,4.0
Australia,Victoria,2015,Oats,1.4096980993566115,1.0
Australia,Victoria,2015,Wheat,1.3218665800614182,3.0
Australia,Victoria,2016,Barley,3.2679234842064537,2.0
Australia,Victoria,2016,Canola,2.308279507615547,4.0
Australia,Victoria,2016,Oats,3.131791462944602,3.0
Australia,Victoria,2016,Wheat,3.8922792489521907,1.0
Australia,Victoria,2017,Barley,1.876617040969232,1.0
Australia,Victoria,2017,Canola,1.1328327089354886,4.0
Australia,Victoria,2017,Oats,1.6038296310833213,2.0
Australia,Victoria,2017,Wheat,1.6004766505928893,3.0
Australia,Victoria,2018,Barley,1.7604374163078012,1.0
Australia,Victoria,2018,Canola,1.171131049605648,4.0
Australia,Victoria,2018,Oats,1.6338504217144942,2.0
Australia,Victoria,2018,Wheat,1.5405091040522192,3.0
Australia,Victoria,2019,Barley,1.8234598543836475,2.0
Australia,Victoria,2019,Canola,1.3758962850697307,4.0
Australia,Victoria,2019,Oats,1.9383784671119226,1.0
Australia,Victoria,2019,Wheat,1.8155061854999115,3.0
Australia,Victoria,2020,Barley,2.117057314358995,3.0
Australia,Victoria,2020,Canola,1.4056957409853648,4.0
Australia,Victoria,2020,Oats,2.118921560758168,2.0
Australia,Victoria,2020,Wheat,2.2091767835917016,1.0
Australia,Victoria,2021,Barley,2.7052857517837374,2.0
Australia,Victoria,2021,Canola,1.883098140730627,4.0
Australia,Victoria,2021,Oats,2.6626385825238845,3.0
Australia,Victoria,2021,Wheat,2.809581569137845,1.0
Australia,Western Australia,1989,Barley,1.3995673059385179,2.0
Australia,Western Australia,1989,Canola,0.9701919904124807,4.0
Australia,Western Australia,1989,Oats,1.449884380232403,1.0
Australia,Western Australia,1989,Wheat,1.3869698401542596,3.0
Australia,Western Australia,1990,Barley,1.6801148245367217,1.0
Australia,Western Australia,1990,Canola,0.8968924132264338,4.0
Australia,Western Australia,1990,Oats,1.4793381406963304,2.0
Australia,Western Australia,1990,Wheat,1.3544944903969813,3.0
Australia,Western Australia,1991,Barley,1.7236154808978803,1.0
Australia,Western Australia,1991,Canola,1.046418495663484,4.0
Australia,Western Australia,1991,Oats,1.6079254653794344,2.0
Australia,Western Australia,1991,Wheat,1.4685027133601714,3.0
Australia,Western Australia,1992,Barley,1.7929021219191625,1.0
Australia,Western Australia,1992,Canola,1.063583319698235,4.0
Australia,Western Australia,1992,Oats,1.669150204499628,2.0
Australia,Western Australia,1992,Wheat,1.5931755415598294,3.0
Australia,Western Australia,1993,Barley,1.94734841297978,1.0
Australia,Western Australia,1993,Canola,1.386303046775983,4.0
Australia,Western Australia,1993,Oats,1.8764015428005125,2.0
Australia,Western Australia,1993,Wheat,1.8186315090204035,3.0
Australia,Western Australia,1994,Barley,1.555714631854871,2.0
Australia,Western Australia,1994,Canola,0.9728209191227477,4.0
Australia,Western Australia,1994,Oats,1.5557192090599554,1.0
Australia,Western Australia,1994,Wheat,1.5200836911657896,3.0
Australia,Western Australia,1995,Barley,1.83639222582139,2.0
Australia,Western Australia,1995,Canola,1.329716823062494,4.0
Australia,Western Australia,1995,Oats,1.7952157472382204,3.0
Australia,Western Australia,1995,Wheat,1.8626060387910854,1.0
Australia,Western Australia,1996,Barley,1.7543569276590198,1.0
Australia,Western Australia,1996,Canola,1.0594867326804838,4.0
Australia,Western Australia,1996,Oats,1.6402940313911918,2.0
Australia,Western Australia,1996,Wheat,1.5999661095558908,3.0
Australia,Western Australia,1997,Barley,1.738304333332242,1.0
Australia,Western Australia,1997,Canola,0.9620850884450385,4.0
Australia,Western Australia,1997,Oats,1.6663963465888099,2.0
Australia,Western Australia,1997,Wheat,1.579354016320342,3.0
Australia,Western Australia,1998,Barley,1.8250318103274763,1.0
Australia,Western Australia,1998,Canola,1.205320522967354,4.0
Australia,Western Australia,1998,Oats,1.7548168443585448,2.0
Australia,Western Australia,1998,Wheat,1.6693615974013367,3.0
Australia,Western Australia,1999,Barley,2.0497013838583475,1.0
Australia,Western Australia,1999,Canola,1.3720656954631665,4.0
Australia,Western Australia,1999,Oats,1.8646940316281864,2.0
Australia,Western Australia,1999,Wheat,1.8338341536803306,3.0
Australia,Western Australia,2000,Barley,1.4658783188877549,1.0
Australia,Western Australia,2000,Canola,0.8398433207619731,4.0
Australia,Western Australia,2000,Oats,1.3155518256496843,2.0
Australia,Western Australia,2000,Wheat,1.0970167215506728,3.0
Australia,Western Australia,2001,Barley,1.8784874246025414,2.0
Australia,Western Australia,2001,Canola,1.2536657485573497,4.0
Australia,Western Australia,2001,Oats,1.988225241802854,1.0
Australia,Western Australia,2001,Wheat,1.7918684049119045,3.0
Australia,Western Australia,2002,Barley,1.4556566689964034,1.0
Australia,Western Australia,2002,Canola,0.9222591776818185,4.0
Australia,Western Australia,2002,Oats,1.4145379909308424,2.0
Australia,Western Australia,2002,Wheat,1.1474150542216623,3.0
Australia,Western Australia,2003,Barley,2.339775517399227,1.0
Australia,Western Australia,2003,Canola,1.599123356375964,4.0
Australia,Western Australia,2003,Oats,2.052311537142697,3.0
Australia,Western Australia,2003,Wheat,2.089938274213432,2.0
Australia,Western Australia,2004,Barley,1.9848540010157212,1.0
Australia,Western Australia,2004,Canola,1.2924363646958188,4.0
Australia,Western Australia,2004,Oats,1.8910008628837964,2.0
Australia,Western Australia,2004,Wheat,1.7404578022021524,3.0
Australia,Western Australia,2005,Barley,2.146469309764515,1.0
Australia,Western Australia,2005,Canola,1.5387681533353939,4.0
Australia,Western Australia,2005,Oats,2.073110567882423,2.0
Australia,Western Australia,2005,Wheat,1.9630181459140421,3.0
Australia,Western Australia,2006,Barley,1.587902011642131,1.0
Australia,Western Australia,2006,Canola,0.9664932105467474,4.0
Australia,Western Australia,2006,Oats,1.497273199671174,2.0
Australia,Western Australia,2006,Wheat,1.4104206277959321,3.0
Australia,Western Australia,2007,Barley,2.050196974612888,1.0
Australia,Western Australia,2007,Canola,1.3231121380611983,4.0
Australia,Western Australia,2007,Oats,1.8158423298605384,2.0
Australia,Western Australia,2007,Wheat,1.6771760256268684,3.0
Australia,Western Australia,2008,Barley,2.073806742012592,1.0
Australia,Western Australia,2008,Canola,1.3125177239596368,4.0
Australia,Western Australia,2008,Oats,2.0474094676301764,2.0
Australia,Western Australia,2008,Wheat,1.8477816598419796,3.0
Australia,Western Australia,2009,Barley,1.8298492838482598,1.0
Australia,Western Australia,2009,Canola,1.049915971190674,4.0
Australia,Western Australia,2009,Oats,1.7177934954798992,3.0
Australia,Western Australia,2009,Wheat,1.7522288491473663,2.0
Australia,Western Australia,2010,Barley,1.3654653371363596,1.0
Australia,Western Australia,2010,Canola,0.8023271637881288,4.0
Australia,Western Australia,2010,Oats,1.2220137931541744,2.0
Australia,Western Australia,2010,Wheat,1.0922643985756468,3.0
Australia,Western Australia,2011,Barley,2.2025019323781754,3.0
Australia,Western Australia,2011,Canola,1.2943274434553458,4.0
Australia,Western Australia,2011,Oats,2.2921927335769334,1.0
Australia,Western Australia,2011,Wheat,2.2145857476475266,2.0
Australia,Western Australia,2012,Barley,1.7165962252675708,1.0
Australia,Western Australia,2012,Canola,1.0650606113279097,4.0
Australia,Western Australia,2012,Oats,1.4904738017703472,2.0
Australia,Western Australia,2012,Wheat,1.3703407896159314,3.0
Australia,Western Australia,2013,Barley,2.6803555445621985,1.0
Australia,Western Australia,2013,Canola,1.8095779408892447,4.0
Australia,Western Australia,2013,Oats,2.194548581682824,2.0
Australia,Western Australia,2013,Wheat,2.099844014884495,3.0
Australia,Western Australia,2014,Barley,2.0735962465647377,1.0
Australia,Western Australia,2014,Canola,1.4065638006549912,4.0
Australia,Western Australia,2014,Oats,1.9856636933304204,2.0
Australia,Western Australia,2014,Wheat,1.8390055874926818,3.0
Australia,Western Australia,2015,Barley,2.304292468210617,1.0
Australia,Western Australia,2015,Canola,1.3822328123861638,4.0
Australia,Western Australia,2015,Oats,1.8462790106441398,2.0
Australia,Western Australia,2015,Wheat,1.8220215643491433,3.0
Australia,Western Australia,2016,Barley,1.9963272037247695,2.0
Australia,Western Australia,2016,Canola,1.4968780013861014,4.0
Australia,Western Australia,2016,Oats,2.078486921491073,1.0
Australia,Western Australia,2016,Wheat,1.869218979659566,3.0
Australia,Western Australia,2017,Barley,2.453896131679831,1.0
Australia,Western Australia,2017,Canola,1.6157365601152507,4.0
Australia,Western Australia,2017,Oats,2.325472571322954,2.0
Australia,Western Australia,2017,Wheat,2.1159069307466316,3.0
Australia,Western Australia,2018,Barley,2.3979663454473563,2.0
Australia,Western Australia,2018,Canola,1.7022535140783974,4.0
Australia,Western Australia,2018,Oats,2.4739492873134683,1.0
Australia,Western Australia,2018,Wheat,2.29673624217646,3.0
Australia,Western Australia,2019,Barley,2.218215459845542,1.0
Australia,Western Australia,2019,Canola,1.352416591715877,4.0
Australia,Western Australia,2019,Oats,1.5948781446608358,2.0
Australia,Western Australia,2019,Wheat,1.5440946890934546,3.0
Australia,Western Australia,2020,Barley,2.207754803446198,1.0
Australia,Western Australia,2020,Canola,1.5253822155496999,4.0
Australia,Western Australia,2020,Oats,2.0093844975913755,2.0
Australia,Western Australia,2020,Wheat,1.698191298150233,3.0
Australia,Western Australia,2021,Barley,2.2388080125166647,3.0
Australia,Western Australia,2021,Canola,1.6759854844602988,4.0
Australia,Western Australia,2021,Oats,2.365853158740226,1.0
Australia,Western Australia,2021,Wheat,2.3194022964997614,2.0
United States,Colorado,1989,Barley,4.926517047674273,1.0
United States,Colorado,1989,Canola,1.6773005064148556,3.0
United States,Colorado,1989,Oats,1.6680066672329268,4.0
United States,Colorado,1989,Wheat,1.808825174189749,2.0
United States,Colorado,1990,Barley,4.515106961388572,1.0
United States,Colorado,1990,Canola,1.9015153003359475,3.0
United States,Colorado,1990,Oats,1.8240168491130584,4.0
United States,Colorado,1990,Wheat,2.0003959482117013,2.0
United States,Colorado,1991,Barley,4.705590862817322,1.0
United States,Colorado,1991,Canola,1.5941616642784675,3.0
United States,Colorado,1991,Oats,1.5478705531722479,4.0
United States,Colorado,1991,Wheat,1.757215488604066,2.0
United States,Colorado,1992,Barley,4.71502588299146,1.0
United States,Colorado,1992,Canola,1.8787250691273831,2.0
United States,Colorado,1992,Oats,1.7192753579423243,4.0
United States,Colorado,1992,Wheat,1.858828430044209,3.0
United States,Colorado,1993,Barley,4.981941765583979,1.0
United States,Colorado,1993,Canola,1.7598474379161755,3.0
United States,Colorado,1993,Oats,1.7108115381677425,4.0
United States,Colorado,1993,Wheat,1.8127917164059557,2.0
United States,Colorado,1994,Barley,5.143379756114756,1.0
United States,Colorado,1994,Canola,1.8065146590412189,3.0
United States,Colorado,1994,Oats,1.8002034577662558,4.0
United States,Colorado,1994,Wheat,2.0082753727386002,2.0
United States,Colorado,1995,Barley,5.116927576708248,1.0
United States,Colorado,1995,Canola,2.2574593621573396,3.0
United States,Colorado,1995,Oats,2.159638064808198,4.0
United States,Colorado,1995,Wheat,2.327202441379014,2.0
United States,Colorado,1996,Barley,5.070440386299464,1.0
United States,Colorado,1996,Canola,1.6650192769705048,4.0
United States,Colorado,1996,Oats,1.718269585983546,3.0
United States,Colorado,1996,Wheat,1.9871166780877383,2.0
United States,Colorado,1997,Barley,5.468445863192435,1.0
United States,Colorado,1997,Canola,2.2562821770787087,3.0
United States,Colorado,1997,Oats,2.2484474664580953,4.0
United States,Colorado,1997,Wheat,2.440143686868403,2.0
United States,Colorado,1998,Barley,5.970662375334383,1.0
United States,Colorado,1998,Canola,2.422814017819417,3.0
United States,Colorado,1998,Oats,2.252723911102314,4.0
United States,Colorado,1998,Wheat,2.4379647844474617,2.0
United States,Colorado,1999,Barley,5.7875404279752045,1.0
United States,Colorado,1999,Canola,2.5213607832716125,3.0
United States,Colorado,1999,Oats,2.358771308385648,4.0
United States,Colorado,1999,Wheat,2.6000320779238133,2.0
United States,Colorado,2000,Barley,5.887728294728422,1.0
United States,Colorado,2000,Canola,2.4090079495249843,2.0
United States,Colorado,2000,Oats,2.22514239422358,4.0
United States,Colorado,2000,Wheat,2.3841721860715834,3.0
United States,Colorado,2001,Barley,5.3487314399787085,1.0
United States,Colorado,2001,Canola,1.8563482201689303,3.0
United States,Colorado,2001,Oats,1.7647311783793072,4.0
United States,Colorado,2001,Wheat,2.0402255880921762,2.0
United States,Colorado,2002,Barley,5.084895779362395,1.0
United States,Colorado,2002,Canola,1.7655106114343369,4.0
United States,Colorado,2002,Oats,1.7964769826509803,3.0
United States,Colorado,2002,Wheat,1.9729654466056923,2.0
United States,Colorado,2003,Barley,5.814074787145718,1.0
United States,Colorado,2003,Canola,2.0994721636611113,3.0
United States,Colorado,2003,Oats,2.0144107821999158,4.0
United States,Colorado,2003,Wheat,2.2097247516083485,2.0
United States,Colorado,2004,Barley,6.264391317462646,1.0
United States,Colorado,2004,Canola,2.4364333214594116,3.0
United States,Colorado,2004,Oats,2.2204700722097632,4.0
United States,Colorado,2004,Wheat,2.5181774022350627,2.0
United States,Colorado,2005,Barley,6.417779580273985,1.0
United States,Colorado,2005,Canola,2.4744727160433517,3.0
United States,Colorado,2005,Oats,2.4402983860151215,4.0
United States,Colorado,2005,Wheat,2.738308813876087,2.0
United States,Colorado,2006,Barley,5.952440062031897,1.0
United States,Colorado,2006,Canola,2.5625146686522067,3.0
United States,Colorado,2006,Oats,2.4255845260496223,4.0
United States,Colorado,2006,Wheat,2.6907101169563807,2.0
United States,Colorado,2007,Barley,6.043789339391843,1.0
United States,Colorado,2007,Canola,2.415979461591058,3.0
United States,Colorado,2007,Oats,2.3451866940652106,4.0
United States,Colorado,2007,Wheat,2.5698559219885366,2.0
United States,Colorado,2008,Barley,6.260171305064233,1.0
United States,Colorado,2008,Canola,2.405014113473603,3.0
United States,Colorado,2008,Oats,2.4004840591075127,4.0
United States,Colorado,2008,Wheat,2.6051467229247534,2.0
United States,Colorado,2009,Barley,6.903806112445318,1.0
United States,Colorado,2009,Canola,3.0404463130492925,3.0
United States,Colorado,2009,Oats,2.9636295498483465,4.0
United States,Colorado,2009,Wheat,3.293671630106959,2.0
United States,Colorado,2010,Barley,6.706715809792681,1.0
United States,Colorado,2010,Canola,2.753328795985916,3.0
United States,Colorado,2010,Oats,2.628250644040884,4.0
United States,Colorado,2010,Wheat,2.929140008630386,2.0
United States,Colorado,2011,Barley,6.392131199453175,1.0
United States,Colorado,2011,Canola,2.4262748576938944,3.0
United States,Colorado,2011,Oats,2.391486094858241,4.0
United States,Colorado,2011,Wheat,2.673264637922057,2.0
United States,Colorado,2012,Barley,6.3780389680105305,1.0
United States,Colorado,2012,Canola,2.4683672779691688,4.0
United States,Colorado,2012,Oats,2.4828051935431503,3.0
United States,Colorado,2012,Wheat,2.795092927315829,2.0
United States,Colorado,2013,Barley,6.260747469770459,1.0
United States,Colorado,2013,Canola,2.486372507797956,3.0
United States,Colorado,2013,Oats,2.2652038677868336,4.0
United States,Colorado,2013,Wheat,2.5836518894987552,2.0
United States,Colorado,2014,Barley,6.02406624383147,1.0
United States,Colorado,2014,Canola,2.234927081281374,3.0
United States,Colorado,2014,Oats,2.123719727233909,4.0
United States,Colorado,2014,Wheat,2.342028886039273,2.0
United States,Colorado,2015,Barley,6.514506339801452,1.0
United States,Colorado,2015,Canola,2.940190285725029,3.0
United States,Colorado,2015,Oats,2.825128663035184,4.0
United States,Colorado,2015,Wheat,3.1583392333435794,2.0
United States,Colorado,2016,Barley,6.450003447370045,1.0
United States,Colorado,2016,Canola,2.538880172656667,4.0
United States,Colorado,2016,Oats,2.5636442314049175,3.0
United States,Colorado,2016,Wheat,2.869227846691892,2.0
United States,Colorado,2017,Barley,6.688332322544252,1.0
United States,Colorado,2017,Canola,2.8902463796459466,3.0
United States,Colorado,2017,Oats,2.667180013402446,4.0
United States,Colorado,2017,Wheat,3.0270394007432357,2.0
United States,Colorado,2018,Barley,6.353452521163375,1.0
United States,Colorado,2018,Canola,2.5513132985487994,3.0
United States,Colorado,2018,Oats,2.494300502466584,4.0
United States,Colorado,2018,Wheat,2.7290294061388782,2.0
United States,Colorado,2019,Barley,5.950021571675847,1.0
United States,Colorado,2019,Canola,2.3201602649796444,4.0
United States,Colorado,2019,Oats,2.47945468050879,3.0
United States,Colorado,2019,Wheat,2.764216712804685,2.0
United States,Colorado,2020,Barley,5.969069643745252,1.0
United States,Colorado,2020,Canola,2.2560195167113237,4.0
United States,Colorado,2020,Oats,2.3340639158988092,3.0
United States,Colorado,2020,Wheat,2.5970633118892734,2.0
United States,Colorado,2021,Barley,6.808142553478536,1.0
United States,Colorado,2021,Canola,2.8187632803645255,3.0
United States,Colorado,2021,Oats,2.7129084529789456,4.0
United States,Colorado,2021,Wheat,3.09125101321912,2.0
United States,Illinois,1989,Barley,3.430852350790291,2.0
United States,Illinois,1989,Canola,1.9032762550401716,4.0
United States,Illinois,1989,Oats,2.7118216822555636,3.0
United States,Illinois,1989,Wheat,3.7752193571504087,1.0
United States,Illinois,1990,Barley,3.390781517930235,1.0
United States,Illinois,1990,Canola,1.8786264395100027,4.0
United States,Illinois,1990,Oats,2.323927082114963,3.0
United States,Illinois,1990,Wheat,3.374615964243718,2.0
United States,Illinois,1991,Barley,2.5811609551769386,2.0
United States,Illinois,1991,Canola,1.2624291500238876,4.0
United States,Illinois,1991,Oats,1.7026043810562017,3.0
United States,Illinois,1991,Wheat,2.584261766455712,1.0
United States,Illinois,1992,Barley,3.073517963550666,2.0
United States,Illinois,1992,Canola,1.6030013668651404,4.0
United States,Illinois,1992,Oats,2.2231012047178,3.0
United States,Illinois,1992,Wheat,3.5012502651030464,1.0
United States,Illinois,1993,Barley,3.3313053646462922,1.0
United States,Illinois,1993,Canola,1.573125845721661,4.0
United States,Illinois,1993,Oats,2.043088500033952,3.0
United States,Illinois,1993,Wheat,2.937741837040261,2.0
United States,Illinois,1994,Barley,3.3908278203454585,2.0
United States,Illinois,1994,Canola,1.807301535436725,4.0
United States,Illinois,1994,Oats,2.3822689564657438,3.0
United States,Illinois,1994,Wheat,3.5475225314891987,1.0
United States,Illinois,1995,Barley,3.325675119985529,1.0
United States,Illinois,1995,Canola,1.729560571894857,4.0
United States,Illinois,1995,Oats,2.4711109419899167,3.0
United States,Illinois,1995,Wheat,3.3138809703766294,2.0
United States,Illinois,1996,Barley,3.42406460532034,1.0
United States,Illinois,1996,Canola,1.5653888839843493,4.0
United States,Illinois,1996,Oats,2.0661547814031525,3.0
United States,Illinois,1996,Wheat,3.0818026922813164,2.0
